Accident_Index,Date,Time,Road_Class,Road_Type,Speed_limit,Junction_Detail,Light_Conditions,Weather_Conditions,Road_Surface_Conditions
A2012212005449,2012-10-12,18:00:00,3,1,30,1,1,1,1
A2012212005450,2012-10-13,10:35:00,4,6,60,3,1,1,1
A2012212005451,2012-10-11,21:20:00,3,3,50,0,4,2,5
A2012212005453,2012-10-11,12:45:00,5,6,30,6,1,2,2
A2012212005470,2012-10-12,09:00:00,1,7,70,1,1,1,1
A2012212005472,2012-10-15,09:10:00,3,2,30,3,1,1,1
A2012212005473,2012-10-05,16:35:00,3,6,60,8,1,1,2
A2012212005476,2012-10-11,08:35:00,3,6,30,3,1,2,2
A2012212005484,2012-10-15,08:20:00,3,3,40,6,1,1,1
A2012212005485,2012-10-16,12:49:00,3,6,30,7,1,1,1
A2012212005487,2012-10-16,19:15:00,6,6,30,6,4,1,1
A2012212005489,2012-10-11,21:45:00,6,1,30,1,4,1,1
A2012212005498,2012-10-12,18:27:00,3,6,30,6,7,1,1
A2012212005500,2012-10-14,02:42:00,3,6,40,3,4,1,2
A2012212005509,2012-10-15,15:15:00,3,1,30,1,1,1,1
A2012212005511,2012-10-17,17:05:00,4,1,40,1,1,1,1
A2012212005513,2012-10-16,01:14:00,6,6,30,0,4,2,2
A2012212005515,2012-10-16,17:50:00,5,6,40,0,1,1,1
A2012212005527,2012-10-08,10:15:00,3,6,30,6,1,2,2
A2012212005528,2012-10-15,14:30:00,6,6,30,6,1,1,2
A2012212005530,2012-10-17,22:05:00,6,6,30,8,4,1,2
A2012212005531,2012-10-15,17:20:00,3,1,30,1,1,2,2
A2012212005532,2012-10-18,17:44:00,6,6,30,8,7,1,2
A2012212005533,2012-10-12,18:30:00,3,6,60,0,1,1,1
A2012212005555,2012-10-19,15:00:00,3,6,30,0,1,1,1
A2012212005556,2012-10-12,17:30:00,3,6,40,1,1,1,1
A2012212005559,2012-10-13,18:10:00,3,6,30,8,1,1,1
A2012212005560,2012-10-18,09:00:00,4,6,30,3,1,1,2
A2012212005562,2012-10-19,12:20:00,3,3,70,0,1,1,1
A2012212005568,2012-10-20,20:35:00,6,6,30,8,7,1,1
A2012212005578,2012-10-18,19:50:00,3,3,30,6,4,5,2
A2012212005581,2012-10-17,08:30:00,4,6,60,3,1,1,2
A2012212005584,2012-10-18,17:26:00,4,6,30,3,1,2,2
A2012212005590,2012-10-21,19:30:00,3,1,30,5,4,1,1
A2012212005592,2012-10-16,19:58:00,6,6,30,8,4,1,1
A2012212005594,2012-10-16,08:54:00,5,6,60,0,1,1,2
A2012212005596,2012-08-12,19:50:00,3,3,50,1,1,1,1
A2012212005597,2012-10-18,21:52:00,6,6,30,3,4,2,2
A2012212005600,2012-10-17,20:00:00,5,6,30,6,4,1,1
A2012212005601,2012-10-11,12:30:00,3,6,30,6,1,1,1
A2012212005602,2012-10-18,17:30:00,3,3,50,0,1,1,1
A2012212005607,2012-10-21,18:10:00,3,6,60,0,1,1,1
A2012212005614,2012-10-21,13:05:00,4,6,30,3,1,1,1
A2012212005617,2012-10-22,18:38:00,3,3,30,0,4,1,2
A2012212005619,2012-10-21,15:45:00,5,6,50,6,1,1,1
A2012212005622,2012-10-20,20:00:00,3,1,40,1,4,1,1
A2012212005630,2012-10-23,18:06:00,3,3,30,0,4,1,1
A2012212005636,2012-10-12,12:30:00,3,6,30,8,1,1,1
A2012212005640,2012-10-22,08:08:00,3,3,70,8,1,1,2
A2012212005641,2012-10-21,19:45:00,4,1,30,2,4,1,2
A2012212005642,2012-10-23,08:40:00,3,6,40,3,1,1,1
A2012212005646,2012-10-20,21:32:00,4,6,30,3,4,1,1
A2012212005649,2012-10-24,09:00:00,4,6,30,0,1,1,2
A2012212005660,2012-10-23,07:31:00,3,6,30,3,1,1,1
A2012212005669,2012-10-24,06:45:00,6,6,30,0,4,2,2
A2012212005679,2012-10-25,22:45:00,3,7,40,1,4,1,1
A2012212005681,2012-10-23,14:30:00,6,6,30,0,1,1,1
A2012212005683,2012-10-22,06:15:00,5,6,60,0,6,2,2
A2012212005685,2012-10-25,16:00:00,4,6,30,3,1,1,1
A2012212005699,2012-10-25,15:15:00,3,7,70,0,1,1,1
A2012212005702,2012-10-26,23:13:00,4,6,30,8,4,1,1
A2012212005721,2012-10-27,18:20:00,3,6,30,2,4,1,1
A2012212005722,2012-10-26,13:30:00,3,6,30,8,1,1,1
A2012212005723,2012-10-22,12:10:00,3,6,30,0,1,2,2
A2012212005732,2012-10-15,15:20:00,6,6,30,1,1,1,2
A2012212005734,2012-10-25,19:35:00,4,6,30,3,4,1,1
A2012212005735,2012-10-28,21:20:00,4,6,60,6,6,1,2
A2012212005753,2012-10-29,17:15:00,4,6,30,6,4,1,1
A2012212005755,2012-10-30,03:06:00,3,6,40,8,6,1,1
A2012212005758,2012-10-26,17:45:00,5,6,30,3,1,1,1
A2012212005760,2012-10-28,14:30:00,4,1,30,1,1,2,2
A2012212005763,2012-10-27,17:28:00,3,6,30,6,1,1,1
A2012212005780,2012-10-29,13:50:00,3,6,30,0,1,1,1
A2012212005781,2012-10-25,12:45:00,6,2,30,0,1,1,1
A2012212005782,2012-10-30,13:50:00,3,6,60,6,1,1,1
A2012212005788,2012-10-26,15:25:00,6,6,30,8,1,1,1
A2012212005797,2012-10-28,13:00:00,3,3,60,0,1,1,1
A2012212005798,2012-10-30,13:20:00,5,1,30,1,1,1,1
A2012212005803,2012-10-30,12:40:00,5,6,30,3,1,1,1
A2012212005813,2012-10-31,16:45:00,3,6,30,3,4,2,2
A2012212005814,2012-10-31,18:00:00,5,6,30,8,4,5,2
A2012212005815,2012-10-31,18:55:00,1,3,70,0,1,2,2
A2012212005823,2012-11-03,14:57:00,6,6,60,0,1,1,2
A2012212005827,2012-11-01,08:05:00,4,6,30,8,1,1,1
A2012212005828,2012-11-03,02:00:00,6,6,30,3,4,1,2
A2012212005832,2012-11-01,16:20:00,1,3,70,0,1,1,2
A2012212005837,2012-11-03,11:05:00,6,6,30,0,1,2,2
A2012212005839,2012-11-03,14:10:00,6,6,30,0,1,1,2
A2012212005841,2012-11-03,15:14:00,6,6,60,0,1,2,2
A2012212005843,2012-10-29,11:10:00,3,3,30,0,1,1,1
A2012212005845,2012-10-31,18:05:00,6,6,60,0,4,2,2
A2012212005847,2012-11-01,11:05:00,4,1,40,1,1,1,2
A2012212005851,2012-10-31,17:20:00,3,3,70,1,4,2,2
A2012212005852,2012-10-30,15:10:00,3,6,30,6,1,1,1
A2012212005866,2012-11-02,19:10:00,3,6,30,8,4,1,1
A2012212005867,2012-11-03,18:50:00,3,6,30,3,4,1,1
A2012212005881,2012-11-01,11:20:00,3,3,60,0,1,1,1
A2012212005882,2012-11-04,03:55:00,5,6,30,3,4,1,1
A2012212005887,2012-11-03,12:40:00,3,6,40,8,1,1,1
A2012212005888,2012-11-03,15:00:00,5,6,60,0,1,1,1
A2012212005903,2012-10-22,08:25:00,6,6,30,6,4,7,1
A2012212005904,2012-11-03,10:35:00,3,6,60,0,1,1,2
A2012212005905,2012-10-25,16:20:00,5,6,30,3,1,1,1
A2012212005906,2012-10-27,23:40:00,3,3,30,6,4,1,1
A2012212005911,2012-11-02,22:00:00,4,6,30,3,4,1,1
A2012212005914,2012-11-01,14:40:00,6,6,30,0,1,1,1
A2012212005925,2012-10-25,09:30:00,3,6,30,6,1,1,1
A2012212005937,2012-11-05,16:14:00,3,6,30,0,1,1,1
A2012212005941,2012-11-03,07:10:00,5,6,60,0,1,1,2
A2012212005950,2012-11-07,08:00:00,6,6,30,1,1,1,2
A2012212005951,2012-11-07,08:00:00,3,1,30,1,1,1,1
A2012212005953,2012-11-06,15:50:00,3,6,30,3,1,1,2
A2012212005957,2012-11-07,14:57:00,3,6,30,0,1,1,2
A2012212005958,2012-11-05,13:15:00,6,6,30,6,1,1,1
A2012212005965,2012-11-03,16:45:00,4,3,30,7,1,1,1
A2012212005976,2012-11-07,18:50:00,3,6,60,0,6,1,2
A2012212005978,2012-11-09,19:52:00,3,6,50,7,1,1,2
A2012212005982,2012-11-09,04:25:00,3,6,30,0,4,1,1
A2012212005984,2012-11-08,09:20:00,4,6,30,3,1,1,1
A2012212005985,2012-11-10,06:00:00,3,6,50,3,1,1,2
A2012212005994,2012-11-09,13:00:00,3,6,30,8,1,1,1
A2012212005995,2012-11-06,12:35:00,3,6,30,0,1,2,2
A2012212006000,2012-09-27,16:40:00,3,6,40,0,1,1,1
A2012212006001,2012-11-05,16:35:00,3,3,30,3,4,1,1
A2012212006005,2012-11-05,18:15:00,3,1,40,1,1,1,1
A2012212006009,2012-11-07,15:05:00,4,2,30,0,1,1,2
A2012212006014,2012-11-11,14:23:00,5,6,60,0,1,1,1
A2012212006019,2012-11-09,08:30:00,3,3,50,5,1,1,1
A2012212006026,2012-11-08,17:42:00,3,6,30,6,4,1,1
A2012212006032,2012-11-09,15:20:00,5,6,30,6,1,1,1
A2012212006035,2012-11-10,19:35:00,3,6,30,3,4,1,1
A2012212006048,2012-11-10,17:15:00,3,3,50,0,4,1,2
A2012212006055,2012-11-11,15:31:00,3,1,30,1,1,2,2
A2012212006056,2012-11-12,09:20:00,6,6,30,3,1,1,2
A2012212006057,2012-11-10,12:00:00,3,3,50,0,1,1,1
A2012212006058,2012-11-11,07:15:00,6,6,30,3,1,1,2
A2012212006059,2012-11-12,14:26:00,3,6,30,8,1,2,2
A2012212006060,2012-11-12,07:05:00,3,6,50,1,1,1,2
A2012212006063,2012-11-10,11:10:00,6,6,30,0,1,1,2
A2012212006073,2012-11-12,10:54:00,3,6,30,0,1,2,2
A2012212006074,2012-11-13,19:12:00,5,6,30,3,5,1,1
A2012212006075,2012-11-14,19:50:00,4,6,30,0,6,1,2
A2012212006082,2012-11-12,14:18:00,3,6,30,6,1,1,2
A2012212006089,2012-11-12,09:30:00,4,6,30,6,1,2,2
A2012212006091,2012-11-13,17:55:00,1,3,30,1,4,1,1
A2012212006115,2012-11-14,06:30:00,5,6,60,8,1,1,2
A2012212006116,2012-10-12,11:45:00,1,3,70,0,1,1,1
A2012212006124,2012-11-12,21:55:00,3,3,30,1,4,1,2
A2012212006126,2012-11-15,07:25:00,3,7,50,5,4,1,2
A2012212006127,2012-11-13,17:45:00,3,6,60,3,1,1,1
A2012212006129,2012-11-14,09:25:00,6,6,30,8,1,1,2
A2012212006133,2012-11-12,12:15:00,3,6,40,8,1,2,2
A2012212006141,2012-11-15,20:42:00,3,6,30,6,4,1,1
A2012212006147,2012-11-17,17:50:00,5,6,40,0,4,1,2
A2012212006150,2012-11-14,08:25:00,3,3,40,3,1,1,1
A2012212006151,2012-11-10,20:15:00,3,6,30,6,4,1,1
A2012212006160,2012-11-14,13:55:00,6,6,30,8,1,1,1
A2012212006164,2012-11-17,19:05:00,3,6,30,0,1,1,2
A2012212006166,2012-11-15,09:55:00,3,6,60,1,1,1,1
A2012212006171,2012-11-14,18:02:00,3,3,30,8,4,1,1
A2012212006172,2012-11-17,20:05:00,5,6,60,3,6,1,2
A2012212006174,2012-11-14,19:25:00,3,6,60,3,4,1,1
A2012212006181,2012-11-18,19:15:00,6,6,30,3,7,1,2
A2012212006190,2012-11-18,14:15:00,3,6,60,3,1,1,1
A2012212006196,2012-11-19,08:05:00,3,6,40,3,1,1,1
A2012212006198,2012-11-19,19:15:00,3,1,30,1,4,2,2
A2012212006203,2012-11-12,17:43:00,3,1,30,1,4,1,1
A2012212006204,2012-11-18,22:30:00,3,6,60,0,4,1,1
A2012212006212,2012-11-20,08:20:00,5,6,30,0,1,2,2
A2012212006213,2012-11-17,14:30:00,3,6,30,8,1,1,1
A2012212006220,2012-11-20,19:30:00,4,6,30,3,4,1,1
A2012212006221,2012-11-15,11:20:00,3,6,30,3,1,1,1
A2012212006222,2012-11-19,07:40:00,6,6,30,6,1,1,1
A2012212006223,2012-11-21,11:35:00,1,3,70,0,1,2,2
A2012212006226,2012-11-19,16:40:00,6,6,30,0,7,4,2
A2012212006228,2012-11-20,15:59:00,6,6,30,0,4,1,1
A2012212006230,2012-11-20,17:10:00,3,6,50,0,4,2,2
A2012212006234,2012-11-20,05:45:00,6,6,30,0,4,2,2
A2012212006237,2012-11-21,08:10:00,5,6,30,3,1,2,2
A2012212006239,2012-11-20,13:54:00,3,3,30,7,1,1,2
A2012212006241,2012-11-24,09:20:00,4,6,60,0,1,1,2
A2012212006242,2012-11-19,13:00:00,3,3,70,1,1,1,1
A2012212006244,2012-11-21,10:19:00,6,1,30,2,1,1,1
A2012212006246,2012-11-22,15:30:00,3,3,40,6,1,1,1
A2012212006252,2012-11-19,12:56:00,5,6,30,3,1,1,1
A2012212006254,2012-11-22,19:12:00,3,3,50,3,7,2,2
A2012212006256,2012-11-23,09:30:00,5,6,30,3,1,9,1
A2012212006261,2012-11-21,18:35:00,1,3,70,0,1,1,2
A2012212006276,2012-11-23,18:05:00,3,6,30,8,1,1,1
A2012212006279,2012-11-21,17:30:00,3,6,30,3,4,1,1
A2012212006283,2012-11-23,15:50:00,3,6,30,0,4,1,2
A2012212006285,2012-11-21,22:25:00,3,6,40,8,1,1,2
A2012212006286,2012-11-22,16:50:00,3,3,30,3,4,5,2
A2012212006287,2012-11-21,19:50:00,4,6,30,3,4,1,2
A2012212006288,2012-11-23,14:10:00,4,6,30,3,1,2,2
A2012212006291,2012-11-23,11:40:00,3,3,60,3,1,1,1
A2012212006292,2012-11-22,14:20:00,3,1,50,1,1,4,1
A2012212006298,2012-11-22,17:45:00,3,6,30,6,4,2,2
A2012212006302,2012-11-25,09:50:00,3,3,70,0,1,1,5
A2012212006309,2012-11-23,08:40:00,6,6,30,0,1,1,2
A2012212006310,2012-11-23,15:27:00,3,1,40,1,1,1,1
A2012212006312,2012-11-21,09:30:00,4,6,60,0,1,5,2
A2012212006313,2012-11-25,10:02:00,3,3,50,5,1,1,2
A2012212006323,2012-11-23,19:00:00,6,6,30,0,4,1,2
A2012212006328,2012-11-24,17:30:00,6,6,30,6,4,2,2
A2012212006330,2012-11-26,09:10:00,3,3,70,0,1,1,2
A2012212006333,2012-11-27,18:30:00,4,6,40,3,4,1,2
A2012212006336,2012-11-26,05:00:00,1,3,70,0,6,1,2
A2012212006338,2012-11-05,14:45:00,3,3,30,0,1,1,1
A2012212006339,2012-11-25,12:24:00,3,3,70,0,1,1,2
A2012212006342,2012-11-23,16:30:00,3,3,50,0,4,1,1
A2012212006343,2012-11-21,11:07:00,3,6,30,6,1,1,1
A2012212006344,2012-11-23,08:25:00,3,6,30,3,1,1,1
A2012212006349,2012-11-17,21:00:00,3,3,30,1,4,9,1
A2012212006350,2012-11-26,09:35:00,5,6,30,3,1,1,2
A2012212006351,2012-11-23,05:45:00,6,1,30,1,4,9,1
A2012212006355,2012-11-14,16:30:00,3,1,30,1,1,1,2
A2012212006357,2012-11-26,16:40:00,3,1,50,1,4,2,2
A2012212006360,2012-11-23,06:50:00,5,6,30,3,4,1,2
A2012212006361,2012-11-25,12:15:00,3,6,30,3,1,1,1
A2012212006364,2012-11-23,14:50:00,3,6,50,0,1,1,2
A2012212006368,2012-11-27,07:50:00,3,6,30,3,4,1,2
A2012212006369,2012-11-24,12:10:00,5,6,30,3,1,1,2
A2012212006371,2012-11-27,16:02:00,6,6,60,6,6,2,2
A2012212006372,2012-11-27,11:20:00,6,6,30,0,1,1,1
A2012212006373,2012-11-17,13:55:00,3,1,70,1,1,1,1
A2012212006376,2012-11-23,13:45:00,3,6,30,1,1,1,1
A2012212006379,2012-11-25,18:30:00,3,3,40,0,4,2,2
A2012212006384,2012-11-21,18:29:00,6,6,30,3,1,2,2
A2012212006386,2012-11-26,20:05:00,3,3,30,7,4,5,2
A2012212006388,2012-11-29,09:20:00,5,6,60,0,1,1,4
A2012212006389,2012-11-12,18:20:00,3,6,40,1,4,1,1
A2012212006390,2012-11-27,17:15:00,3,6,30,0,4,1,2
A2012212006391,2012-11-25,11:20:00,3,3,70,0,1,1,2
A2012212006393,2012-11-26,16:50:00,3,3,30,6,4,2,2
A2012212006394,2012-11-25,01:50:00,4,6,30,0,6,2,2
A2012212006403,2012-11-28,16:08:00,4,6,30,8,4,1,1
A2012212006405,2012-11-28,10:20:00,4,6,30,3,1,1,1
A2012212006410,2012-11-19,16:55:00,3,6,30,6,4,1,1
A2012212006411,2012-11-29,08:35:00,6,6,60,0,1,1,4
A2012212006414,2012-11-28,07:00:00,1,3,70,0,1,1,2
A2012212006417,2012-11-30,13:00:00,3,6,60,6,1,1,1
A2012212006438,2012-11-26,17:30:00,3,6,30,6,4,2,2
A2012212006441,2012-10-31,22:25:00,5,1,30,1,4,2,2
A2012212006442,2012-11-24,23:30:00,3,6,30,3,4,5,2
A2012212006443,2012-11-21,09:30:00,4,6,60,0,1,2,5
A2012212006453,2012-11-28,12:40:00,5,6,30,3,1,1,1
A2012212006459,2012-12-01,11:30:00,6,6,30,0,1,1,1
A2012212006460,2012-11-27,07:40:00,6,1,30,1,4,1,1
A2012212006470,2012-11-30,18:00:00,3,6,30,0,4,1,2
A2012212006473,2012-11-29,12:50:00,3,6,40,3,1,1,1
A2012212006478,2012-12-02,09:45:00,3,3,70,5,1,1,4
A2012212006482,2012-11-29,11:45:00,3,6,30,6,1,1,1
A2012212006483,2012-11-26,17:00:00,3,6,30,3,5,2,2
A2012212006484,2012-12-01,08:00:00,5,6,60,0,1,2,4
A2012212006488,2012-11-19,19:18:00,4,6,40,0,7,1,2
A2012212006498,2012-11-28,00:02:00,6,6,60,3,6,1,2
A2012212006499,2012-12-01,06:30:00,1,3,70,0,6,2,2
A2012212006500,2012-12-02,09:15:00,4,6,30,3,1,1,4
A2012212006501,2012-12-03,18:50:00,3,6,40,6,1,1,2
A2012212006507,2012-11-30,17:30:00,3,3,30,1,4,1,1
A2012212006511,2012-12-04,17:15:00,3,6,40,0,4,1,1
A2012212006519,2012-11-30,15:00:00,6,6,30,0,1,1,1
A2012212006529,2012-12-03,18:23:00,3,6,30,6,7,1,2
A2012212006542,2012-12-05,19:00:00,4,6,30,0,4,1,2
A2012212006551,2012-11-27,18:30:00,5,6,30,0,4,1,1
A2012212006553,2012-12-06,07:35:00,3,1,30,1,1,1,4
A2012212006554,2012-12-05,12:20:00,6,6,40,0,1,1,2
A2012212006556,2012-11-20,18:40:00,1,3,70,0,6,1,2
A2012212006557,2012-12-01,23:12:00,4,6,30,3,4,1,1
A2012212006558,2012-12-03,11:55:00,3,3,40,1,1,1,2
A2012212006560,2012-12-05,06:08:00,5,6,30,3,4,1,1
A2012212006562,2012-12-05,11:55:00,3,3,30,6,1,1,1
A2012212006567,2012-11-25,16:20:00,1,3,70,0,1,1,1
A2012212006574,2012-12-07,10:15:00,3,6,30,3,1,1,1
A2012212006575,2012-12-03,14:45:00,3,1,70,1,1,1,1
A2012212006578,2012-11-29,11:00:00,3,6,40,0,1,1,4
A2012212006580,2012-11-24,14:55:00,6,6,60,0,1,2,2
A2012212006582,2012-12-08,13:25:00,6,1,30,1,1,1,1
A2012212006584,2012-12-02,13:00:00,3,6,50,6,1,1,1
A2012212006588,2012-12-03,17:30:00,6,6,30,3,4,2,2
A2012212006591,2012-12-07,12:56:00,5,6,30,3,1,1,2
A2012212006592,2012-12-08,20:45:00,5,6,30,0,4,1,1
A2012212006599,2012-11-27,14:45:00,3,6,30,3,1,1,1
A2012212006606,2012-11-16,16:40:00,1,3,70,0,1,1,1
A2012212006613,2012-12-04,10:45:00,3,3,70,0,1,1,2
A2012212006620,2012-12-07,11:30:00,4,6,50,3,1,1,2
A2012212006621,2012-12-07,14:45:00,3,3,30,1,1,1,1
A2012212006622,2012-12-07,08:40:00,6,6,30,0,1,1,2
A2012212006623,2012-12-06,16:10:00,3,3,30,3,4,1,1
A2012212006627,2012-12-06,19:45:00,3,3,50,5,4,5,2
A2012212006632,2012-12-10,17:22:00,3,6,30,0,4,1,1
A2012212006635,2012-12-10,11:25:00,6,6,30,8,1,1,4
A2012212006639,2012-12-05,10:15:00,6,6,30,3,1,1,1
A2012212006642,2012-12-08,20:30:00,3,2,30,3,1,1,2
A2012212006661,2012-12-07,10:35:00,3,3,40,3,1,1,2
A2012212006662,2012-12-07,08:30:00,5,6,30,3,1,1,2
A2012212006674,2012-12-10,07:58:00,6,6,30,0,1,1,1
A2012212006676,2012-12-12,17:12:00,3,3,70,8,4,4,1
A2012212006698,2012-12-11,07:45:00,6,2,30,0,1,1,4
A2012212006701,2012-07-30,22:18:00,6,6,30,6,4,1,1
A2012212006722,2012-12-07,19:30:00,3,1,30,1,4,1,2
A2012212006728,2012-12-14,17:50:00,5,6,60,0,7,2,2
A2012212006731,2012-12-10,18:46:00,3,3,40,0,4,1,2
A2012212006734,2012-12-16,09:00:00,5,6,60,0,1,1,4
A2012212006737,2012-12-14,16:30:00,3,6,60,8,4,2,2
A2012212006751,2012-12-04,09:00:00,5,6,60,0,1,1,4
A2012212006762,2012-12-16,20:05:00,5,6,30,6,4,2,2
A2012212006763,2012-12-07,17:25:00,3,6,30,3,1,1,1
A2012212006765,2012-12-13,19:01:00,6,6,30,0,4,8,4
A2012212006767,2012-12-12,12:30:00,3,6,30,1,1,1,4
A2012212006771,2012-12-14,09:20:00,3,6,30,5,1,2,4
A2012212006776,2012-12-13,15:15:00,4,3,30,8,1,1,1
A2012212006780,2012-12-12,14:40:00,3,6,30,3,1,1,1
A2012212006782,2012-12-17,16:13:00,3,6,40,8,4,2,2
A2012212006786,2012-12-14,16:40:00,3,3,50,1,4,2,2
A2012212006787,2012-12-13,08:33:00,5,6,60,8,1,1,4
A2012212006789,2012-12-14,17:00:00,3,6,40,3,4,2,2
A2012212006790,2012-12-15,09:30:00,3,1,40,1,1,1,2
A2012212006791,2012-12-18,17:45:00,3,6,30,8,4,1,1
A2012212006792,2012-12-13,17:15:00,3,3,60,0,4,1,1
A2012212006795,2012-12-17,19:34:00,3,6,30,3,4,2,2
A2012212006809,2012-12-19,19:10:00,3,6,30,1,4,2,2
A2012212006810,2012-12-18,08:30:00,5,6,30,3,1,1,2
A2012212006812,2012-12-17,08:50:00,6,6,60,3,1,1,4
A2012212006813,2012-12-18,15:50:00,3,6,40,0,1,1,1
A2012212006819,2012-12-17,20:30:00,6,6,30,3,4,2,2
A2012212006838,2012-12-13,10:20:00,3,3,30,1,1,1,1
A2012212006840,2012-12-07,12:30:00,3,3,60,8,1,1,1
A2012212006848,2012-12-19,20:00:00,3,6,30,0,4,2,2
A2012212006852,2012-12-15,17:47:00,3,6,30,3,4,2,2
A2012212006853,2012-12-18,11:45:00,5,6,30,3,1,1,1
A2012212006858,2012-12-20,15:54:00,3,3,70,3,4,2,2
A2012212006859,2012-12-17,17:55:00,4,6,40,0,6,1,2
A2012212006862,2012-12-16,12:50:00,3,3,40,0,1,1,1
A2012212006864,2012-12-18,20:20:00,5,6,30,0,4,1,2
A2012212006865,2012-12-20,08:00:00,3,6,60,0,4,2,2
A2012212006866,2012-12-19,13:15:00,6,6,30,6,1,1,1
A2012212006871,2012-12-21,15:30:00,3,6,30,3,1,2,2
A2012212006872,2012-12-23,15:10:00,3,6,50,0,1,1,2
A2012212006876,2012-12-11,15:45:00,1,3,70,0,5,1,1
A2012212006879,2012-12-20,15:30:00,6,6,30,3,1,2,2
A2012212006881,2012-12-20,07:40:00,3,6,30,3,1,2,2
A2012212006882,2012-12-20,07:50:00,3,1,30,1,4,2,2
A2012212006883,2012-12-22,14:30:00,6,6,30,6,1,2,2
A2012212006889,2012-12-19,14:10:00,6,6,30,3,1,2,2
A2012212006891,2012-12-20,15:48:00,3,7,30,0,1,2,2
A2012212006893,2012-12-22,11:47:00,1,3,70,0,1,2,2
A2012212006894,2012-12-21,16:25:00,3,6,40,0,4,1,2
A2012212006897,2012-12-20,19:00:00,3,6,60,1,4,2,2
A2012212006907,2012-12-21,16:40:00,3,6,40,3,4,2,2
A2012212006908,2012-12-18,17:00:00,3,6,30,3,4,1,1
A2012212006909,2012-12-05,18:20:00,6,6,30,3,4,1,2
A2012212006914,2012-12-22,21:20:00,6,6,30,8,4,2,2
A20122120X0005,2012-12-23,18:30:00,3,3,50,5,4,1,2
A20122120X0011,2012-12-28,11:00:00,3,6,60,0,1,1,2
A20122120X0015,2012-12-24,12:49:00,3,6,30,3,1,2,2
A20122120X0022,2012-12-26,14:00:00,3,6,60,6,1,2,2
A20122120X0034,2012-12-21,14:31:00,5,6,30,0,1,1,2
A20122120X0035,2012-12-23,14:00:00,3,6,30,6,1,1,1
A20122120X0037,2012-12-24,11:25:00,1,3,70,0,1,2,2
A20122120X0050,2012-12-29,19:15:00,3,6,30,6,4,1,1
A20122120X0053,2012-12-26,10:30:00,6,6,30,3,1,1,2
A20122120X0064,2012-12-26,09:52:00,3,6,30,0,1,1,1
A20122120X0067,2012-12-20,20:15:00,3,1,30,1,4,2,2
A20122120X0076,2012-12-20,21:40:00,6,6,30,6,4,2,2
A20122120X0091,2012-12-12,18:30:00,3,3,60,3,4,1,1
A20122120X0095,2012-12-29,13:25:00,6,6,30,0,1,1,2
A20122120X0107,2012-12-29,21:05:00,3,6,40,0,4,1,2
A20122120X0110,2012-12-30,20:50:00,4,1,30,1,4,1,2
A20122120X0120,2012-12-24,18:20:00,6,6,30,3,4,2,2
A20122120X0122,2012-12-29,08:50:00,3,6,30,6,1,2,2
A20122120X0138,2012-12-30,17:15:00,3,3,40,1,7,2,2
A20122120X0142,2012-12-22,13:30:00,3,1,30,1,1,1,1
A20122120X0146,2012-12-30,21:45:00,6,6,30,6,4,1,1
A20122120X0151,2012-12-31,18:45:00,3,6,30,8,4,2,2
A20122120X0181,2012-12-15,14:40:00,3,1,40,1,1,1,1
A20122120X0193,2012-12-24,13:50:00,3,6,30,3,1,1,1
A20122120X0195,2012-12-26,15:50:00,3,1,30,1,4,2,2
A20122120X0210,2012-12-20,08:45:00,3,1,30,1,1,2,2
A20122120X0212,2012-12-29,21:51:00,4,6,30,8,4,2,2
A20122120X0532,2012-11-29,17:15:00,6,6,30,3,4,1,1
A201222C200120,2012-01-02,11:00:00,6,6,60,6,1,1,1
A201222C200132,2012-01-06,15:42:00,4,6,30,0,1,1,1
A201222C200210,2012-01-10,19:28:00,3,1,40,1,4,1,1
A201222C200212,2012-01-04,17:15:00,3,1,30,1,4,2,2
A201222C200216,2012-01-11,17:15:00,3,3,70,0,6,1,1
A201222C200228,2012-01-10,15:31:00,3,6,30,3,1,1,1
A201222C200252,2012-01-13,12:30:00,4,6,30,3,1,1,1
A201222C200276,2012-01-16,09:19:00,3,6,40,0,1,1,1
A201222C200287,2012-01-13,18:40:00,5,6,30,3,4,1,1
A201222C200306,2012-01-11,15:10:00,4,6,60,0,1,1,1
A201222C200308,2012-01-17,17:30:00,3,6,40,3,4,1,2
A201222C200347,2012-01-20,13:22:00,6,6,60,3,1,1,2
A201222C200352,2012-01-21,15:40:00,6,6,30,3,1,1,1
A201222C200354,2012-01-20,15:07:00,6,6,30,0,1,1,2
A201222C200368,2012-01-19,08:30:00,6,6,60,0,1,1,2
A201222C200374,2012-01-22,09:54:00,3,6,30,3,1,1,1
A201222C200375,2012-01-19,17:05:00,3,6,60,0,6,1,1
A201222C200474,2012-01-28,19:00:00,3,6,30,3,4,1,1
A201222C200539,2012-02-04,04:22:00,3,6,50,0,6,1,1
A201222C200542,2012-01-30,08:00:00,4,6,30,3,1,1,2
A201222C200575,2012-01-29,19:00:00,6,6,30,0,4,1,1
A201222C200580,2012-01-26,07:20:00,6,6,30,0,4,1,1
A201222C200608,2012-02-06,19:02:00,4,6,30,3,4,1,1
A201222C200618,2012-02-01,14:42:00,6,6,60,9,1,1,1
A201222C200622,2012-02-03,13:35:00,6,6,60,3,1,1,1
A201222C200638,2012-02-03,08:15:00,4,6,30,2,1,1,4
